掲載位置,ceid,ccid,mcname,date,グループ名,話数
0.5501113585746102,CE50011,C88366,週刊少年ジャンプ,2003-08-04,第1群（合計話数：8-16話）,7
0.5550755939524838,CE49993,C88366,週刊少年ジャンプ,2003-08-11,第1群（合計話数：8-16話）,8
0.0074812967581047,CE62499,C88368,週刊少年ジャンプ,1990-07-30,第3群（合計話数：32-81話）,1
0.4463840399002494,CE62488,C88368,週刊少年ジャンプ,1990-08-06,第3群（合計話数：32-81話）,2
0.605568445475638,CE62471,C88368,週刊少年ジャンプ,1990-08-13,第3群（合計話数：32-81話）,3
0.1105651105651105,CE62442,C88368,週刊少年ジャンプ,1990-08-20,第3群（合計話数：32-81話）,4
0.8678815489749431,CE62438,C88368,週刊少年ジャンプ,1990-08-27,第3群（合計話数：32-81話）,5
0.8581560283687943,CE62418,C88368,週刊少年ジャンプ,1990-09-03,第3群（合計話数：32-81話）,6
0.9578454332552692,CE62401,C88368,週刊少年ジャンプ,1990-09-10,第3群（合計話数：32-81話）,7
0.9049881235154394,CE62381,C88368,週刊少年ジャンプ,1990-09-17,第3群（合計話数：32-81話）,8
0.3405639913232104,CE44079,C88372,週刊少年ジャンプ,2009-06-22,第2群（合計話数：17-31話）,1
0.0062893081761006,CE43275,C88372,週刊少年ジャンプ,2010-03-01,第2群（合計話数：17-31話）,2
0.2647702407002188,CE43258,C88372,週刊少年ジャンプ,2010-03-08,第2群（合計話数：17-31話）,3
0.2962138084632517,CE43236,C88372,週刊少年ジャンプ,2010-03-15,第2群（合計話数：17-31話）,4
0.4778947368421052,CE43216,C88372,週刊少年ジャンプ,2010-03-22,第2群（合計話数：17-31話）,5
0.6494845360824743,CE43198,C88372,週刊少年ジャンプ,2010-03-29,第2群（合計話数：17-31話）,6
0.5118790496760259,CE43174,C88372,週刊少年ジャンプ,2010-04-05,第2群（合計話数：17-31話）,7
0.7449664429530202,CE43157,C88372,週刊少年ジャンプ,2010-04-12,第2群（合計話数：17-31話）,8
0.0145772594752186,CE68096,C88374,週刊少年ジャンプ,1984-03-26,第4群（合計話数：82-1956話）,1
0.3565217391304348,CE68085,C88374,週刊少年ジャンプ,1984-04-02,第4群（合計話数：82-1956話）,2
0.4160206718346253,CE68070,C88374,週刊少年ジャンプ,1984-04-09,第4群（合計話数：82-1956話）,3
0.7026239067055393,CE68058,C88374,週刊少年ジャンプ,1984-04-16,第4群（合計話数：82-1956話）,4
0.4518950437317784,CE68037,C88374,週刊少年ジャンプ,1984-04-23,第4群（合計話数：82-1956話）,5
0.579250720461095,CE68023,C88374,週刊少年ジャンプ,1984-04-30,第4群（合計話数：82-1956話）,6
0.7026239067055393,CE68009,C88374,週刊少年ジャンプ,1984-05-07,第4群（合計話数：82-1956話）,7
0.8389610389610389,CE67995,C88374,週刊少年ジャンプ,1984-05-14,第4群（合計話数：82-1956話）,8
0.5953079178885631,CE69721,C88386,週刊少年ジャンプ,1981-06-29,第4群（合計話数：82-1956話）,1
0.032069970845481,CE70174,C88386,週刊少年ジャンプ,1981-09-14,第4群（合計話数：82-1956話）,2
0.1720116618075801,CE70160,C88386,週刊少年ジャンプ,1981-09-21,第4群（合計話数：82-1956話）,3
0.2419825072886297,CE70146,C88386,週刊少年ジャンプ,1981-09-28,第4群（合計話数：82-1956話）,4
0.5043731778425656,CE70134,C88386,週刊少年ジャンプ,1981-10-05,第4群（合計話数：82-1956話）,5
0.1720116618075801,CE70112,C88386,週刊少年ジャンプ,1981-10-12,第4群（合計話数：82-1956話）,6
0.2244897959183673,CE70096,C88386,週刊少年ジャンプ,1981-10-19,第4群（合計話数：82-1956話）,7
0.3469387755102041,CE70080,C88386,週刊少年ジャンプ,1981-10-26,第4群（合計話数：82-1956話）,8
0.6291793313069909,CE71324,C88390,週刊少年ジャンプ,1980-05-05,第4群（合計話数：82-1956話）,1
0.0152905198776758,CE70518,C88390,週刊少年ジャンプ,1981-04-13,第4群（合計話数：82-1956話）,2
0.3724340175953079,CE70503,C88390,週刊少年ジャンプ,1981-04-20,第4群（合計話数：82-1956話）,3
0.1847507331378299,CE70486,C88390,週刊少年ジャンプ,1981-04-27,第4群（合計話数：82-1956話）,4
0.2478134110787172,CE70471,C88390,週刊少年ジャンプ,1981-05-04,第4群（合計話数：82-1956話）,5
0.4088235294117647,CE70459,C88390,週刊少年ジャンプ,1981-05-11,第4群（合計話数：82-1956話）,6
0.2785923753665689,CE70441,C88390,週刊少年ジャンプ,1981-05-18,第4群（合計話数：82-1956話）,7
0.2434017595307918,CE70424,C88390,週刊少年ジャンプ,1981-05-25,第4群（合計話数：82-1956話）,8
0.0249433106575963,CE58883,C88391,週刊少年ジャンプ,1994-05-30,第4群（合計話数：82-1956話）,1
0.3379310344827586,CE58866,C88391,週刊少年ジャンプ,1994-06-06,第4群（合計話数：82-1956話）,2
0.2518703241895262,CE58843,C88391,週刊少年ジャンプ,1994-06-13,第4群（合計話数：82-1956話）,3
0.0347394540942928,CE58819,C88391,週刊少年ジャンプ,1994-06-20,第4群（合計話数：82-1956話）,4
0.1563275434243176,CE58801,C88391,週刊少年ジャンプ,1994-06-27,第4群（合計話数：82-1956話）,5
0.4452214452214452,CE58786,C88391,週刊少年ジャンプ,1994-07-04,第4群（合計話数：82-1956話）,6
0.2517985611510791,CE58762,C88391,週刊少年ジャンプ,1994-07-11,第4群（合計話数：82-1956話）,7
0.5391120507399577,CE58747,C88391,週刊少年ジャンプ,1994-07-18,第4群（合計話数：82-1956話）,8
0.0087976539589442,CE70290,C88397,週刊少年ジャンプ,1981-07-27,第3群（合計話数：32-81話）,1
0.5953079178885631,CE70283,C88397,週刊少年ジャンプ,1981-08-03,第3群（合計話数：32-81話）,2
0.5366568914956011,CE70266,C88397,週刊少年ジャンプ,1981-08-10,第3群（合計話数：32-81話）,3
0.7272727272727273,CE70253,C88397,週刊少年ジャンプ,1981-08-17,第3群（合計話数：32-81話）,4
0.3294460641399417,CE70228,C88397,週刊少年ジャンプ,1981-08-24,第3群（合計話数：32-81話）,5
0.19533527696793,CE70209,C88397,週刊少年ジャンプ,1981-08-31,第3群（合計話数：32-81話）,6
0.3760932944606414,CE70196,C88397,週刊少年ジャンプ,1981-09-07,第3群（合計話数：32-81話）,7
0.3760932944606414,CE70179,C88397,週刊少年ジャンプ,1981-09-14,第3群（合計話数：32-81話）,8
0.5941320293398533,CE60920,C88400,週刊少年ジャンプ,1992-04-06,第3群（合計話数：32-81話）,1
0.0074812967581047,CE60447,C88400,週刊少年ジャンプ,1992-10-05,第3群（合計話数：32-81話）,2
0.5427251732101617,CE60436,C88400,週刊少年ジャンプ,1992-10-12,第3群（合計話数：32-81話）,3
0.5331695331695332,CE60417,C88400,週刊少年ジャンプ,1992-10-19,第3群（合計話数：32-81話）,4
0.0997506234413965,CE60390,C88400,週刊少年ジャンプ,1992-10-26,第3群（合計話数：32-81話）,5
0.578088578088578,CE60380,C88400,週刊少年ジャンプ,1992-11-02,第3群（合計話数：32-81話）,6
0.600997506234414,CE60361,C88400,週刊少年ジャンプ,1992-11-09,第3群（合計話数：32-81話）,7
0.7556109725685786,CE60344,C88400,週刊少年ジャンプ,1992-11-16,第3群（合計話数：32-81話）,8
0.0077922077922077,CE64112,C88410,週刊少年ジャンプ,1988-11-28,第1群（合計話数：8-16話）,1
0.6894117647058824,CE64105,C88410,週刊少年ジャンプ,1988-12-05,第1群（合計話数：8-16話）,2
0.7974025974025974,CE64089,C88410,週刊少年ジャンプ,1988-12-12,第1群（合計話数：8-16話）,3
0.7481481481481481,CE64069,C88410,週刊少年ジャンプ,1989-01-07,第1群（合計話数：8-16話）,4
0.750599520383693,CE64050,C88410,週刊少年ジャンプ,1989-01-15,第1群（合計話数：8-16話）,5
0.903448275862069,CE64033,C88410,週刊少年ジャンプ,1989-01-22,第1群（合計話数：8-16話）,6
0.9539641943734016,CE64014,C88410,週刊少年ジャンプ,1989-01-29,第1群（合計話数：8-16話）,7
0.9532467532467532,CE63995,C88410,週刊少年ジャンプ,1989-02-06,第1群（合計話数：8-16話）,8
0.0087976539589442,CE67884,C88416,週刊少年ジャンプ,1984-06-25,第1群（合計話数：8-16話）,1
0.3507246376811594,CE67873,C88416,週刊少年ジャンプ,1984-07-02,第1群（合計話数：8-16話）,2
0.4486803519061583,CE67859,C88416,週刊少年ジャンプ,1984-07-09,第1群（合計話数：8-16話）,3
0.6559766763848397,CE67846,C88416,週刊少年ジャンプ,1984-07-16,第1群（合計話数：8-16話）,4
0.6675603217158177,CE67830,C88416,週刊少年ジャンプ,1984-07-23,第1群（合計話数：8-16話）,5
0.5425219941348973,CE67812,C88416,週刊少年ジャンプ,1984-07-30,第1群（合計話数：8-16話）,6
0.8202898550724638,CE67801,C88416,週刊少年ジャンプ,1984-08-06,第1群（合計話数：8-16話）,7
0.6384839650145773,CE67782,C88416,週刊少年ジャンプ,1984-08-13,第1群（合計話数：8-16話）,8
0.0544412607449856,CE65957,C88417,週刊少年ジャンプ,1986-11-03,第1群（合計話数：8-16話）,1
0.2975871313672922,CE65945,C88417,週刊少年ジャンプ,1986-11-10,第1群（合計話数：8-16話）,2
0.3014084507042253,CE65928,C88417,週刊少年ジャンプ,1986-11-17,第1群（合計話数：8-16話）,3
0.0980392156862745,CE65908,C88417,週刊少年ジャンプ,1986-11-24,第1群（合計話数：8-16話）,4
0.4285714285714285,CE65897,C88417,週刊少年ジャンプ,1986-12-01,第1群（合計話数：8-16話）,5
0.4094707520891364,CE160517,C88417,週刊少年ジャンプ,1986-12-15,第1群（合計話数：8-16話）,6
0.5179063360881543,CE65882,C88417,週刊少年ジャンプ,1987-01-01,第1群（合計話数：8-16話）,7
0.8037135278514589,CE65870,C88417,週刊少年ジャンプ,1987-01-08,第1群（合計話数：8-16話）,8
0.2377850162866449,CE66153,C88418,週刊少年ジャンプ,1970-11-16,第1群（合計話数：8-16話）,1
0.4509090909090909,CE63634,C88418,週刊少年ジャンプ,1970-11-23,第1群（合計話数：8-16話）,2
0.8422939068100358,CE60997,C88418,週刊少年ジャンプ,1970-11-30,第1群（合計話数：8-16話）,3
0.4145454545454545,CE51688,C88418,週刊少年ジャンプ,1970-12-07,第1群（合計話数：8-16話）,4
0.50814332247557,CE48631,C88418,週刊少年ジャンプ,1970-12-14,第1群（合計話数：8-16話）,5
0.7854545454545454,CE75321,C88418,週刊少年ジャンプ,1970-12-21,第1群（合計話数：8-16話）,6
0.7813620071684588,CE74888,C88418,週刊少年ジャンプ,1971-01-01,第1群（合計話数：8-16話）,7
0.7833935018050542,CE78223,C88418,週刊少年ジャンプ,1971-01-04,第1群（合計話数：8-16話）,8
0.1917525773195876,CE48941,C88422,週刊少年ジャンプ,2004-09-06,第2群（合計話数：17-31話）,1
0.006060606060606,CE48206,C88422,週刊少年ジャンプ,2005-06-13,第2群（合計話数：17-31話）,2
0.3449023861171366,CE48192,C88422,週刊少年ジャンプ,2005-06-20,第2群（合計話数：17-31話）,3
0.3062098501070663,CE48170,C88422,週刊少年ジャンプ,2005-06-27,第2群（合計話数：17-31話）,4
0.4505494505494505,CE48151,C88422,週刊少年ジャンプ,2005-07-04,第2群（合計話数：17-31話）,5
0.3230769230769231,CE48128,C88422,週刊少年ジャンプ,2005-07-11,第2群（合計話数：17-31話）,6
0.8329853862212944,CE48118,C88422,週刊少年ジャンプ,2005-07-18,第2群（合計話数：17-31話）,7
0.5408388520971302,CE48092,C88422,週刊少年ジャンプ,2005-07-25,第2群（合計話数：17-31話）,8
0.0198675496688741,CE55655,C88423,週刊少年ジャンプ,1997-09-22,第2群（合計話数：17-31話）,1
0.4323725055432372,CE55643,C88423,週刊少年ジャンプ,1997-09-29,第2群（合計話数：17-31話）,2
0.3741794310722101,CE55622,C88423,週刊少年ジャンプ,1997-10-06,第2群（合計話数：17-31話）,3
0.1728665207877461,CE55599,C88423,週刊少年ジャンプ,1997-10-13,第2群（合計話数：17-31話）,4
0.5228915662650603,CE55587,C88423,週刊少年ジャンプ,1997-10-20,第2群（合計話数：17-31話）,5
0.4462242562929062,CE55567,C88423,週刊少年ジャンプ,1997-10-27,第2群（合計話数：17-31話）,6
0.5440180586907449,CE55550,C88423,週刊少年ジャンプ,1997-11-03,第2群（合計話数：17-31話）,7
0.9084967320261438,CE55537,C88423,週刊少年ジャンプ,1997-11-10,第2群（合計話数：17-31話）,8
0.0086455331412103,CE68346,C88424,週刊少年ジャンプ,1983-11-28,第4群（合計話数：82-1956話）,1
0.2934472934472934,CE68332,C88424,週刊少年ジャンプ,1983-12-05,第4群（合計話数：82-1956話）,2
0.3038961038961039,CE68315,C88424,週刊少年ジャンプ,1983-12-12,第4群（合計話数：82-1956話）,3
0.5131964809384164,CE68302,C88424,週刊少年ジャンプ,1984-01-01,第4群（合計話数：82-1956話）,4
0.5777126099706745,CE68287,C88424,週刊少年ジャンプ,1984-01-09,第4群（合計話数：82-1956話）,5
0.3740053050397878,CE68265,C88424,週刊少年ジャンプ,1984-01-16,第4群（合計話数：82-1956話）,6
0.7052896725440806,CE68254,C88424,週刊少年ジャンプ,1984-01-23,第4群（合計話数：82-1956話）,7
0.6304985337243402,CE68236,C88424,週刊少年ジャンプ,1984-01-30,第4群（合計話数：82-1956話）,8
0.00625,CE162948,C88425,週刊少年ジャンプ,2013-07-29,第1群（合計話数：8-16話）,1
0.2099567099567099,CE162972,C88425,週刊少年ジャンプ,2013-08-05,第1群（合計話数：8-16話）,2
0.4456521739130434,CE163000,C88425,週刊少年ジャンプ,2013-08-12,第1群（合計話数：8-16話）,3
0.4437751004016064,CE163021,C88425,週刊少年ジャンプ,2013-08-19,第1群（合計話数：8-16話）,4
0.4405737704918033,CE163044,C88425,週刊少年ジャンプ,2013-09-02,第1群（合計話数：8-16話）,5
0.6548117154811716,CE163070,C88425,週刊少年ジャンプ,2013-09-09,第1群（合計話数：8-16話）,6
0.7057613168724279,CE163092,C88425,週刊少年ジャンプ,2013-09-16,第1群（合計話数：8-16話）,7
0.6983122362869199,CE163115,C88425,週刊少年ジャンプ,2013-09-23,第1群（合計話数：8-16話）,8
0.0066815144766146,CE49614,C88426,週刊少年ジャンプ,2004-01-08,第4群（合計話数：82-1956話）,1
0.3347547974413646,CE49598,C88426,週刊少年ジャンプ,2004-01-15,第4群（合計話数：82-1956話）,2
0.326226012793177,CE49579,C88426,週刊少年ジャンプ,2004-01-16,第4群（合計話数：82-1956話）,3
0.3932135728542914,CE49542,C88426,週刊少年ジャンプ,2004-01-23,第4群（合計話数：82-1956話）,4
0.3626373626373626,CE49523,C88426,週刊少年ジャンプ,2004-02-02,第4群（合計話数：82-1956話）,5
0.5629139072847682,CE49508,C88426,週刊少年ジャンプ,2004-02-09,第4群（合計話数：82-1956話）,6
0.4426966292134831,CE49486,C88426,週刊少年ジャンプ,2004-02-16,第4群（合計話数：82-1956話）,7
0.6862745098039216,CE49471,C88426,週刊少年ジャンプ,2004-02-23,第4群（合計話数：82-1956話）,8
0.2897196261682243,CE72150,C88427,週刊少年ジャンプ,1979-04-02,第4群（合計話数：82-1956話）,1
0.5545454545454546,CE72040,C88427,週刊少年ジャンプ,1979-05-28,第4群（合計話数：82-1956話）,2
0.5545454545454546,CE72025,C88427,週刊少年ジャンプ,1979-06-04,第4群（合計話数：82-1956話）,3
0.3890489913544668,CE72007,C88427,週刊少年ジャンプ,1979-06-11,第4群（合計話数：82-1956話）,4
0.5451713395638629,CE71994,C88427,週刊少年ジャンプ,1979-06-18,第4群（合計話数：82-1956話）,5
0.2945945945945946,CE71975,C88427,週刊少年ジャンプ,1979-06-25,第4群（合計話数：82-1956話）,6
0.2012383900928792,CE71959,C88427,週刊少年ジャンプ,1979-07-02,第4群（合計話数：82-1956話）,7
0.5451713395638629,CE71948,C88427,週刊少年ジャンプ,1979-07-09,第4群（合計話数：82-1956話）,8
0.0087976539589442,CE66037,C88433,週刊少年ジャンプ,1986-09-29,第1群（合計話数：8-16話）,1
0.3548387096774194,CE66026,C88433,週刊少年ジャンプ,1986-10-06,第1群（合計話数：8-16話）,2
0.3548387096774194,CE66010,C88433,週刊少年ジャンプ,1986-10-13,第1群（合計話数：8-16話）,3
0.3002915451895043,CE65993,C88433,週刊少年ジャンプ,1986-10-20,第1群（合計話数：8-16話）,4
0.4486803519061583,CE65980,C88433,週刊少年ジャンプ,1986-10-27,第1群（合計話数：8-16話）,5
0.4670487106017192,CE65964,C88433,週刊少年ジャンプ,1986-11-03,第1群（合計話数：8-16話）,6
0.613941018766756,CE65950,C88433,週刊少年ジャンプ,1986-11-10,第1群（合計話数：8-16話）,7
0.5549295774647888,CE65932,C88433,週刊少年ジャンプ,1986-11-17,第1群（合計話数：8-16話）,8
0.1762820512820513,CE78016,C88435,週刊少年ジャンプ,1971-04-26,第2群（合計話数：17-31話）,1
0.4006968641114982,CE78006,C88435,週刊少年ジャンプ,1971-05-03,第2群（合計話数：17-31話）,2
0.7818181818181819,CE77998,C88435,週刊少年ジャンプ,1971-05-10,第2群（合計話数：17-31話）,3
0.6129032258064516,CE77982,C88435,週刊少年ジャンプ,1971-05-17,第2群（合計話数：17-31話）,4
0.8566775244299675,CE77969,C88435,週刊少年ジャンプ,1971-05-24,第2群（合計話数：17-31話）,5
0.7151702786377709,CE77952,C88435,週刊少年ジャンプ,1971-05-31,第2群（合計話数：17-31話）,6
0.7003257328990228,CE77937,C88435,週刊少年ジャンプ,1971-06-07,第2群（合計話数：17-31話）,7
0.7719869706840391,CE77924,C88435,週刊少年ジャンプ,1971-06-14,第2群（合計話数：17-31話）,8
0.0627062706270627,CE77163,C88437,週刊少年ジャンプ,1972-06-19,第1群（合計話数：8-16話）,1
0.2508038585209003,CE77150,C88437,週刊少年ジャンプ,1972-06-26,第1群（合計話数：8-16話）,2
0.5,CE77138,C88437,週刊少年ジャンプ,1972-07-03,第1群（合計話数：8-16話）,3
0.6451612903225806,CE77126,C88437,週刊少年ジャンプ,1972-07-10,第1群（合計話数：8-16話）,4
0.8422939068100358,CE77101,C88437,週刊少年ジャンプ,1972-07-24,第1群（合計話数：8-16話）,5
0.7845659163987139,CE77085,C88437,週刊少年ジャンプ,1972-07-31,第1群（合計話数：8-16話）,6
0.7877813504823151,CE77069,C88437,週刊少年ジャンプ,1972-08-07,第1群（合計話数：8-16話）,7
0.8778135048231511,CE77056,C88437,週刊少年ジャンプ,1972-08-14,第1群（合計話数：8-16話）,8
0.0438799076212471,CE62641,C88441,週刊少年ジャンプ,1990-06-11,第1群（合計話数：8-16話）,1
0.4545454545454545,CE62630,C88441,週刊少年ジャンプ,1990-06-18,第1群（合計話数：8-16話）,2
0.4562647754137116,CE62608,C88441,週刊少年ジャンプ,1990-06-25,第1群（合計話数：8-16話）,3
0.0723192019950124,CE62579,C88441,週刊少年ジャンプ,1990-07-02,第1群（合計話数：8-16話）,4
0.3925925925925926,CE62563,C88441,週刊少年ジャンプ,1990-07-09,第1群（合計話数：8-16話）,5
0.8190255220417634,CE62552,C88441,週刊少年ジャンプ,1990-07-16,第1群（合計話数：8-16話）,6
0.8272506082725061,CE62533,C88441,週刊少年ジャンプ,1990-07-23,第1群（合計話数：8-16話）,7
0.9551122194513716,CE62517,C88441,週刊少年ジャンプ,1990-07-30,第1群（合計話数：8-16話）,8
0.0097087378640776,CE76397,C88442,週刊少年ジャンプ,1973-06-11,第1群（合計話数：8-16話）,1
0.3838709677419354,CE76385,C88442,週刊少年ジャンプ,1973-06-18,第1群（合計話数：8-16話）,2
0.4469453376205787,CE76369,C88442,週刊少年ジャンプ,1973-06-25,第1群（合計話数：8-16話）,3
0.1768488745980707,CE76348,C88442,週刊少年ジャンプ,1973-07-02,第1群（合計話数：8-16話）,4
0.4855305466237942,CE76335,C88442,週刊少年ジャンプ,1973-07-09,第1群（合計話数：8-16話）,5
0.4147909967845659,CE76318,C88442,週刊少年ジャンプ,1973-07-16,第1群（合計話数：8-16話）,6
0.4147909967845659,CE76300,C88442,週刊少年ジャンプ,1973-07-23,第1群（合計話数：8-16話）,7
0.8612903225806452,CE76293,C88442,週刊少年ジャンプ,1973-07-30,第1群（合計話数：8-16話）,8
0.3627118644067796,CE75886,C88443,週刊少年ジャンプ,1974-01-28,第1群（合計話数：8-16話）,1
0.5340501792114696,CE75873,C88443,週刊少年ジャンプ,1974-02-04,第1群（合計話数：8-16話）,2
0.8421052631578947,CE75864,C88443,週刊少年ジャンプ,1974-02-18,第1群（合計話数：8-16話）,3
0.6666666666666666,CE75846,C88443,週刊少年ジャンプ,1974-02-25,第1群（合計話数：8-16話）,4
0.8311688311688312,CE75809,C88443,週刊少年ジャンプ,1974-03-25,第1群（合計話数：8-16話）,5
0.8268398268398268,CE75796,C88443,週刊少年ジャンプ,1974-04-01,第1群（合計話数：8-16話）,6
0.7402597402597403,CE75783,C88443,週刊少年ジャンプ,1974-04-08,第1群（合計話数：8-16話）,7
0.7402597402597403,CE75771,C88443,週刊少年ジャンプ,1974-04-15,第1群（合計話数：8-16話）,8
0.0198675496688741,CE50593,C88446,週刊少年ジャンプ,2003-01-01,第1群（合計話数：8-16話）,1
0.3610503282275711,CE50578,C88446,週刊少年ジャンプ,2003-01-08,第1群（合計話数：8-16話）,2
0.6186612576064908,CE50543,C88446,週刊少年ジャンプ,2003-01-22,第1群（合計話数：8-16話）,3
0.7034068136272545,CE50523,C88446,週刊少年ジャンプ,2003-01-23,第1群（合計話数：8-16話）,4
0.562363238512035,CE50498,C88446,週刊少年ジャンプ,2003-02-03,第1群（合計話数：8-16話）,5
0.5926773455377574,CE50479,C88446,週刊少年ジャンプ,2003-02-10,第1群（合計話数：8-16話）,6
0.88470066518847,CE50465,C88446,週刊少年ジャンプ,2003-02-17,第1群（合計話数：8-16話）,7
0.8292134831460675,CE50443,C88446,週刊少年ジャンプ,2003-02-24,第1群（合計話数：8-16話）,8
0.0465631929046563,CE59267,C88449,週刊少年ジャンプ,1994-01-08,第1群（合計話数：8-16話）,1
0.6236559139784946,CE59258,C88449,週刊少年ジャンプ,1994-01-10,第1群（合計話数：8-16話）,2
0.6263269639065817,CE59237,C88449,週刊少年ジャンプ,1994-01-18,第1群（合計話数：8-16話）,3
0.4572127139364303,CE59214,C88449,週刊少年ジャンプ,1994-01-31,第1群（合計話数：8-16話）,4
0.3651551312649164,CE59193,C88449,週刊少年ジャンプ,1994-02-07,第1群（合計話数：8-16話）,5
0.7889688249400479,CE59183,C88449,週刊少年ジャンプ,1994-02-14,第1群（合計話数：8-16話）,6
0.9116945107398567,CE59165,C88449,週刊少年ジャンプ,1994-02-21,第1群（合計話数：8-16話）,7
0.8188585607940446,CE59143,C88449,週刊少年ジャンプ,1994-02-28,第1群（合計話数：8-16話）,8
0.0193548387096774,CE51806,C88450,週刊少年ジャンプ,2001-10-08,第1群（合計話数：8-16話）,1
0.3363028953229399,CE51791,C88450,週刊少年ジャンプ,2001-10-15,第1群（合計話数：8-16話）,2
0.3089244851258581,CE51765,C88450,週刊少年ジャンプ,2001-10-22,第1群（合計話数：8-16話）,3
0.2835820895522388,CE51744,C88450,週刊少年ジャンプ,2001-10-29,第1群（合計話数：8-16話）,4
0.3697104677060133,CE51725,C88450,週刊少年ジャンプ,2001-11-05,第1群（合計話数：8-16話）,5
0.4672686230248307,CE51706,C88450,週刊少年ジャンプ,2001-11-12,第1群（合計話数：8-16話）,6
0.5611353711790393,CE51672,C88450,週刊少年ジャンプ,2001-11-19,第1群（合計話数：8-16話）,7
0.8388520971302428,CE51657,C88450,週刊少年ジャンプ,2001-11-26,第1群（合計話数：8-16話）,8
0.4100719424460431,CE63371,C88457,週刊少年ジャンプ,1989-09-11,第1群（合計話数：8-16話）,1
0.0349650349650349,CE62841,C88457,週刊少年ジャンプ,1990-03-26,第1群（合計話数：8-16話）,2
0.3594132029339853,CE62827,C88457,週刊少年ジャンプ,1990-04-02,第1群（合計話数：8-16話）,3
0.1085450346420323,CE62802,C88457,週刊少年ジャンプ,1990-04-09,第1群（合計話数：8-16話）,4
0.5086848635235732,CE62791,C88457,週刊少年ジャンプ,1990-04-16,第1群（合計話数：8-16話）,5
0.4963680387409201,CE62769,C88457,週刊少年ジャンプ,1990-04-23,第1群（合計話数：8-16話）,6
0.0967741935483871,CE62742,C88457,週刊少年ジャンプ,1990-04-30,第1群（合計話数：8-16話）,7
0.63718820861678,CE62732,C88457,週刊少年ジャンプ,1990-05-14,第1群（合計話数：8-16話）,8
0.008695652173913,CE69436,C88460,週刊少年ジャンプ,1982-08-02,第1群（合計話数：8-16話）,1
0.3565217391304348,CE69424,C88460,週刊少年ジャンプ,1982-08-09,第1群（合計話数：8-16話）,2
0.6463768115942029,CE69412,C88460,週刊少年ジャンプ,1982-08-16,第1群（合計話数：8-16話）,3
0.6927536231884058,CE69394,C88460,週刊少年ジャンプ,1982-08-23,第1群（合計話数：8-16話）,4
0.7855072463768116,CE69379,C88460,週刊少年ジャンプ,1982-08-30,第1群（合計話数：8-16話）,5
0.8434782608695652,CE69363,C88460,週刊少年ジャンプ,1982-09-06,第1群（合計話数：8-16話）,6
0.0782608695652174,CE69333,C88460,週刊少年ジャンプ,1982-09-13,第1群（合計話数：8-16話）,7
0.7159420289855073,CE69327,C88460,週刊少年ジャンプ,1982-09-20,第1群（合計話数：8-16話）,8
0.6483516483516484,CE53106,C88462,週刊少年ジャンプ,2000-06-19,第1群（合計話数：8-16話）,1
0.0067114093959731,CE52712,C88462,週刊少年ジャンプ,2000-11-06,第1群（合計話数：8-16話）,2
0.4317673378076063,CE52701,C88462,週刊少年ジャンプ,2000-11-13,第1群（合計話数：8-16話）,3
0.3691275167785235,CE52681,C88462,週刊少年ジャンプ,2000-11-20,第1群（合計話数：8-16話）,4
0.2147505422993492,CE52658,C88462,週刊少年ジャンプ,2000-11-27,第1群（合計話数：8-16話）,5
0.5875831485587583,CE52647,C88462,週刊少年ジャンプ,2000-12-04,第1群（合計話数：8-16話）,6
0.7057471264367816,CE52630,C88462,週刊少年ジャンプ,2000-12-11,第1群（合計話数：8-16話）,7
0.7960088691796009,CE52612,C88462,週刊少年ジャンプ,2001-01-01,第1群（合計話数：8-16話）,8
0.008695652173913,CE69419,C88472,週刊少年ジャンプ,1982-08-09,第2群（合計話数：17-31話）,1
0.2405797101449275,CE69404,C88472,週刊少年ジャンプ,1982-08-16,第2群（合計話数：17-31話）,2
0.4956521739130435,CE69391,C88472,週刊少年ジャンプ,1982-08-23,第2群（合計話数：17-31話）,3
0.5072463768115942,CE69374,C88472,週刊少年ジャンプ,1982-08-30,第2群（合計話数：17-31話）,4
0.4144927536231884,CE69356,C88472,週刊少年ジャンプ,1982-09-06,第2群（合計話数：17-31話）,5
0.008695652173913,CE69332,C88472,週刊少年ジャンプ,1982-09-13,第2群（合計話数：17-31話）,6
0.5246376811594203,CE69324,C88472,週刊少年ジャンプ,1982-09-20,第2群（合計話数：17-31話）,7
0.7159420289855073,CE69310,C88472,週刊少年ジャンプ,1982-09-27,第2群（合計話数：17-31話）,8
0.4392935982339956,CE50415,C88475,週刊少年ジャンプ,2003-03-03,第1群（合計話数：8-16話）,1
0.0061601642710472,CE49337,C88475,週刊少年ジャンプ,2004-04-05,第1群（合計話数：8-16話）,2
0.2626506024096385,CE49322,C88475,週刊少年ジャンプ,2004-04-12,第1群（合計話数：8-16話）,3
0.4870588235294117,CE49306,C88475,週刊少年ジャンプ,2004-04-19,第1群（合計話数：8-16話）,4
0.612590799031477,CE49290,C88475,週刊少年ジャンプ,2004-04-26,第1群（合計話数：8-16話）,5
0.4963680387409201,CE49268,C88475,週刊少年ジャンプ,2004-05-03,第1群（合計話数：8-16話）,6
0.630648330058939,CE49248,C88475,週刊少年ジャンプ,2004-05-10,第1群（合計話数：8-16話）,7
0.8021978021978022,CE49231,C88475,週刊少年ジャンプ,2004-05-24,第1群（合計話数：8-16話）,8
